EC,PRESS,TEMP,DEPTH,ALT
6126.00,17643.20,39.15,170.09,-32004.70,
6125.00,17644.90,39.15,170.11,-32006.10,
6126.00,17645.00,39.15,170.11,-32006.19,
6123.00,17645.30,39.14,170.11,-32006.43,
6122.00,17645.60,39.14,170.12,-32006.68,
6123.00,17645.70,39.15,170.12,-32006.77,
6123.00,17645.60,39.14,170.12,-32006.68,
6122.00,17644.80,39.14,170.11,-32006.02,
6122.00,17645.60,39.14,170.12,-32006.68,
6124.00,17645.60,39.14,170.12,-32006.68,
6126119.00,17644.90,39.14,170.11,-32006.10,
6121.00,17645.70,39.14,170.12,-32006.77,
6119.00,17645.20,39.14,170.11,-32006.34,
6121.00,17645.80,39.14,170.12,-32006.84,
6120.00,17645.20,39.14,170.11,-32006.34,
6120.00,17645.50,39.13,170.11,-32006.60,
6121.00,17644.90,39.14,170.11,-32006.10,
6123.00,17645.30,39.14,170.11,-32006.43,
6122.00,17645.90,39.14,170.12,-32006.93,
6122.00,17645.80,39.14,170.12,-32006.84,
6122.00,17645.50,39.13,170.11,-32006.60,
6121.00,17645.50,39.14,170.11,-32006.60,
6122.00,17645.40,39.13,170.11,-32006.52,
6124.00,17645.60,39.13,170.12,-32006.68,
6124.00,17645.20,39.13,170.11,-32006.34,
6123.00,17645.80,39.13,170.12,-32006.84,
6122.00,17645.40,39.13,170.11,-32006.52,
6123.00,17645.80,39.14,170.12,-32006.84,
6123.00,17645.60,39.13,170.12,-32006.68,
6123.00,17645.50,39.13,170.11,-32006.60,
6125.00,17645.80,39.13,170.12,-32006.84,
6126.00,17645.70,39.13,170.12,-32006.77,
6124.00,17645.40,39.13,170.11,-32006.52,
6126125.00,17645.60,39.13,170.12,-32006.68,
6125.00,17646.00,39.13,170.12,-32007.01,
6125.00,17646.30,39.13,170.12,-32007.26,
6126.00,17645.40,39.13,170.11,-32006.52,
6126.00,17645.40,39.13,170.11,-32006.52,
6126.00,17645.50,39.13,170.11,-32006.60,
6124.00,17645.90,39.13,170.12,-32006.93,
6126.00,17645.40,39.13,170.11,-32006.52,
6127.00,17645.80,39.14,170.12,-32006.84,
6125.00,17645.70,39.13,170.12,-32006.77,
6125.00,17645.60,39.13,170.12,-32006.68,
6126.00,17645.50,39.13,170.11,-32006.60,
6125.00,17645.70,39.14,170.12,-32006.77,
6126.00,17645.40,39.13,170.11,-32006.52,
6125.00,17645.60,39.13,170.12,-32006.68,
6126.00,17646.00,39.13,170.12,-32007.01,
6124.00,17646.40,39.14,170.12,-32007.34,
6125.00,17645.60,39.13,170.12,-32006.68,
6125.00,17645.80,39.13,170.12,-32006.84,
6126.00,17645.50,39.13,170.11,-32006.60,
6126.00,17645.70,39.13,170.12,-32006.77,
6125.00,17645.70,39.13,170.12,-32006.77,
6126.00,17646.10,39.13,170.12,-32007.08,
6125.00,17646.20,39.13,170.12,-32007.17,
6126125.00,17645.80,39.13,170.12,-32006.84,
6127.00,17645.90,39.13,170.12,-32006.93,
6126.00,17645.80,39.14,170.12,-32006.84,
6126.00,17645.60,39.14,170.12,-32006.68,
6128.00,17645.60,39.13,170.12,-32006.68,
6126.00,17645.70,39.13,170.12,-32006.77,
6123.00,17646.40,39.14,170.12,-32007.34,
6125.00,17645.70,39.14,170.12,-32006.77,
6125.00,17645.70,39.14,170.12,-32006.77,
6124.00,17645.70,39.14,170.12,-32006.77,
6125.00,17645.40,39.13,170.11,-32006.52,
6.00,17645.70,39.14,170.12,-32006.77,
6126126.00,17645.80,39.14,170.12,-32006.84,
6126.00,17645.70,39.14,170.12,-32006.77,
6127.00,17646.10,39.14,170.12,-32007.08,
6128.00,17646.20,39.14,170.12,-32007.17,
6125.00,17645.80,39.14,170.12,-32006.84,
6128.00,17646.50,39.14,170.12,-32007.42,
6127.00,17645.80,39.14,170.12,-32006.84,
6127.00,17645.80,39.14,170.12,-32006.84,
6127.00,17645.90,39.14,170.12,-32006.93,
6126.00,17646.00,39.14,170.12,-32007.01,
6128.00,17645.50,39.14,170.11,-32006.60,
612616128.00,17645.70,39.14,170.12,-32006.77,
6126.00,17646.10,39.14,170.12,-32007.08,
6127.00,17646.00,39.14,170.12,-32007.01,
6128.00,17646.40,39.14,170.12,-32007.34,
6127.00,17646.00,39.14,170.12,-32007.01,
6125.00,17646.00,39.14,170.12,-32007.01,
6124.00,17646.40,39.14,170.12,-32007.34,
6128.00,17646.30,39.14,170.12,-32007.26,
6125.00,17645.80,39.14,170.12,-32006.84,
6125.00,17646.40,39.14,170.12,-32007.34,
6125.00,17646.10,39.14,170.12,-32007.08,
6126125.00,17646.20,39.14,170.12,-32007.17,
6128.00,17646.70,39.14,170.13,-32007.58,
6123.00,17646.10,39.14,170.12,-32007.08,
6126.00,17646.20,39.14,170.12,-32007.17,
6130.00,17646.60,39.14,170.13,-32007.50,
6125.00,17646.20,39.14,170.12,-32007.17,
6127.00,17646.20,39.14,170.12,-32007.17,
6125.00,17646.30,39.14,170.12,-32007.26,
6128.00,17646.60,39.14,170.13,-32007.50,
6124.00,17646.00,39.14,170.12,-32007.01,
6128.00,17646.50,39.14,170.12,-32007.42,
6123.00,17646.30,39.14,170.12,-32007.26,
6128.00,17646.40,39.14,170.12,-32007.34,
6126.00,17646.50,39.13,170.12,-32007.42,
6126.00,17646.70,39.13,170.13,-32007.58,
6125.00,17646.90,39.14,170.13,-32007.75,
6125.00,17647.00,39.14,170.13,-32007.83,
6126.00,17646.80,39.13,170.13,-32007.68,
6126.00,17646.80,39.13,170.13,-32007.68,
6128.00,17646.80,39.14,170.13,-32007.68,
6125.00,17647.40,39.13,170.13,-32008.16,
6125.00,17646.70,39.13,170.13,-32007.58,
6127.00,17646.50,39.14,170.12,-32007.42,
6128.00,17646.80,39.14,170.13,-32007.68,
6126126.00,17647.00,39.14,170.13,-32007.83,
6125.00,17646.60,39.14,170.13,-32007.50,
6127.00,17646.50,39.14,170.12,-32007.42,
6127.00,17646.80,39.14,170.13,-32007.68,
6127.00,17646.80,39.14,170.13,-32007.68,
6127.00,17646.90,39.14,170.13,-32007.75,
6125.00,17646.60,39.13,170.13,-32007.50,
6126.00,17646.90,39.14,170.13,-32007.75,
6125.00,17646.90,39.14,170.13,-32007.75,
6127.00,17646.50,39.13,170.12,-32007.42,
6125.00,17646.90,39.13,170.13,-32007.75,
6126.00,17647.10,39.13,170.13,-32007.91,
6125.00,17646.70,39.13,170.13,-32007.58,
6126.00,17647.30,39.13,170.13,-32008.08,
6125.00,17646.90,39.14,170.13,-32007.75,
6125.00,17646.80,39.13,170.13,-32007.68,
6127.00,17647.20,39.13,170.13,-32008.00,
6127.00,17647.40,39.13,170.13,-32008.16,
6127.00,17648.30,39.13,170.14,-32008.90,
6126.00,17647.90,39.13,170.14,-32008.58,
6126.00,17648.50,39.13,170.15,-32009.07,
6125.00,17647.90,39.13,170.14,-32008.58,
6128.00,17647.90,39.14,170.14,-32008.58,
6127.00,17648.80,39.14,170.15,-32009.32,
6126125.00,17649.70,39.14,170.16,-32010.06,
6127.00,17651.50,39.14,170.18,-32011.54,
6127.00,17654.10,39.13,170.20,-32013.67,
6127.00,17655.50,39.13,170.22,-32014.82,
6127.00,17658.50,39.14,170.25,-32017.29,
6128.00,17640.10,39.13,170.06,-32002.15,
6126.00,17605.90,39.13,169.71,-31973.98,
6128.00,17578.50,39.12,169.43,-31951.38,
6126.00,17572.90,39.11,169.37,-31946.76,
6125.00,17540.40,39.11,169.04,-31919.89,
6125.00,17517.70,39.09,168.81,-31901.11,
6126.00,17498.20,39.09,168.61,-31884.96,
6122.00,17473.80,39.09,168.36,-31864.73,
6120.00,17442.20,39.08,168.04,-31838.50,
6120.00,17441.20,39.08,168.03,-31837.67,
6115.00,17437.80,39.07,167.99,-31834.85,
6119.00,17394.20,39.06,167.54,-31798.58,
6120.00,17382.80,39.06,167.43,-31789.10,
6113.00,17353.00,39.05,167.12,-31764.25,
6115.00,17324.90,39.05,166.84,-31740.79,
6114.00,17310.20,39.04,166.69,-31728.51,
6115.00,17285.70,39.04,166.43,-31708.03,
6117.00,17257.10,39.03,166.14,-31684.08,
6116111.00,17223.10,39.02,165.79,-31655.57,
6110.00,17202.80,39.02,165.59,-31638.51,
6110.00,17184.50,39.01,165.40,-31623.13,
6109.00,17157.00,39.01,165.12,-31600.00,
6108.00,17130.90,39.00,164.85,-31578.01,
6108.00,17106.00,38.99,164.60,-31557.02,
6104.00,17067.40,38.98,164.20,-31524.41,
6104.00,17029.20,38.98,163.81,-31492.08,
6099.00,17005.80,38.97,163.57,-31472.26,
6097.00,16967.00,38.96,163.18,-31439.32,
6095.00,16942.50,38.95,162.92,-31418.49,
6092.00,16918.90,38.95,162.68,-31398.41,
6080.00,16887.60,38.94,162.36,-31371.74,
6069.00,16856.60,38.93,162.05,-31345.29,
6064.00,16836.40,38.92,161.84,-31328.03,
6054.00,16799.00,38.91,161.46,-31296.04,
6044.00,16769.00,38.90,161.15,-31270.33,
6025.00,16741.70,38.89,160.87,-31246.89,
6013.00,16707.50,38.88,160.52,-31217.50,
5976.00,16682.80,38.86,160.27,-31196.24,
5939.00,16659.40,38.85,160.03,-31176.08,
5883.00,16628.20,38.84,159.71,-31149.16,
5801.00,16610.40,38.83,159.53,-31133.78,
5715536.00,16573.50,38.82,159.15,-31101.86,
5298.00,16541.50,38.81,158.82,-31074.14,
4877.00,16509.20,38.80,158.49,-31046.10,
4617.00,16467.00,38.79,158.06,-31009.41,
4462.00,16444.50,38.78,157.83,-30989.82,
4308.00,16418.10,38.77,157.56,-30966.81,
4242.00,16396.40,38.77,157.34,-30947.87,
4193.00,16357.20,38.76,156.94,-30913.59,
4144.00,16342.60,38.75,156.79,-30900.82,
4117.00,16303.90,38.75,156.39,-30866.90,
4095.00,16279.60,38.73,156.14,-30845.56,
4065.00,16245.30,38.72,155.79,-30815.41,
4035.00,16203.20,38.71,155.36,-30778.32,
4019.00,16183.80,38.70,155.16,-30761.21,
4012.00,16159.50,38.70,154.92,-30739.75,
4009.00,16127.40,38.69,154.59,-30711.35,
4001.00,16100.30,38.68,154.31,-30687.35,
3998.00,16070.20,38.67,154.00,-30660.65,
3996.00,16040.50,38.66,153.70,-30634.27,
3995.00,16030.20,38.65,153.59,-30625.12,
3991.00,15991.90,38.65,153.20,-30591.00,
3990.00,15965.80,38.64,152.93,-30567.73,
3987.00,15934.30,38.62,152.61,-30539.60,
3986.00,15903.20,38.62,152.29,-30511.78,
3983983.00,15876.30,38.61,152.02,-30487.68,
3982.00,15837.50,38.60,151.62,-30452.86,
3982.00,15818.80,38.59,151.43,-30436.06,
3982.00,15804.20,38.58,151.28,-30422.92,
3980.00,15749.80,38.57,150.73,-30373.91,
3981.00,15734.80,38.57,150.57,-30360.38,
3979.00,15703.40,38.56,150.25,-30332.00,
3977.00,15682.20,38.55,150.03,-30312.82,
3977.00,15652.10,38.54,149.73,-30285.54,
3977.00,15611.10,38.53,149.31,-30248.32,
3976.00,15581.20,38.52,149.00,-30221.13,
3974.00,15557.00,38.51,148.75,-30199.08,
3972.00,15527.70,38.50,148.45,-30172.36,
3971.00,15504.30,38.49,148.21,-30150.99,
3969.00,15481.20,38.48,147.98,-30129.88,
3969.00,15445.60,38.48,147.61,-30097.26,
3968.00,15431.30,38.46,147.47,-30084.15,
3966.00,15393.00,38.46,147.08,-30048.98,
3965.00,15368.10,38.45,146.82,-30026.08,
3965.00,15346.40,38.44,146.60,-30006.10,
3963.00,15311.60,38.43,146.24,-29974.01,
3961.00,15307.00,38.42,146.20,-29969.75,
3961.00,15267.70,38.41,145.79,-29933.44,
3963960.00,15235.90,38.41,145.47,-29903.99,
3960.00,15208.00,38.40,145.18,-29878.11,
3957.00,15185.00,38.39,144.95,-29856.74,
3956.00,15177.50,38.38,144.87,-29849.77,
3955.00,15159.10,38.37,144.68,-29832.66,
3954.00,15128.20,38.36,144.37,-29803.87,
3954.00,15095.50,38.36,144.03,-29773.37,
3952.00,15083.60,38.35,143.91,-29762.25,
3952.00,15055.00,38.34,143.62,-29735.50,
3949.00,15040.50,38.33,143.47,-29721.93,
3948.00,15015.40,38.32,143.21,-29698.41,
3949.00,14970.00,38.32,142.75,-29655.77,
3948.00,14939.40,38.30,142.44,-29626.99,
3948.00,14927.70,38.30,142.32,-29615.96,
3947.00,14892.60,38.29,141.96,-29582.86,
3946.00,14873.00,38.28,141.76,-29564.34,
3945.00,14868.70,38.27,141.71,-29560.28,
3946.00,14828.00,38.27,141.30,-29521.76,
3946.00,14800.50,38.26,141.02,-29495.69,
3943.00,14792.00,38.25,140.93,-29487.62,
3944.00,14733.10,38.24,140.33,-29431.62,
3943.00,14726.50,38.23,140.26,-29425.33,
3942.00,14713.70,38.22,140.13,-29413.13,
3944.00,14663.30,38.21,139.61,-29365.00,
3943941.00,14641.10,38.20,139.39,-29343.77,
3942.00,14634.40,38.20,139.32,-29337.36,
3941.00,14582.50,38.19,138.79,-29287.58,
3940.00,14557.80,38.18,138.53,-29263.85,
3939.00,14561.10,38.17,138.57,-29267.03,
3939.00,14567.30,38.17,138.63,-29272.98,
3939.00,14545.80,38.16,138.41,-29252.31,
3939.00,14489.10,38.15,137.83,-29197.66,
3939.00,14482.80,38.14,137.77,-29191.58,
3937.00,14488.40,38.14,137.82,-29196.99,
3936.00,14454.80,38.13,137.48,-29164.51,
3937.00,14414.00,38.12,137.06,-29125.01,
3936.00,14413.50,38.12,137.06,-29124.52,
3936.00,14415.60,38.11,137.08,-29126.56,
3936.00,14374.60,38.11,136.66,-29086.77,
3934.00,14335.70,38.10,136.26,-29048.94,
3933.00,14343.10,38.09,136.34,-29056.15,
3935.00,14336.20,38.09,136.27,-29049.43,
3935.00,14275.70,38.08,135.65,-28990.42,
3934.00,14260.00,38.07,135.49,-28975.07,
3933.00,14262.90,38.07,135.52,-28977.91,
3932.00,14238.90,38.06,135.27,-28954.42,
3934.00,14188.20,38.05,134.75,-28904.72,
3933931.00,14191.50,38.04,134.79,-28907.96,
3931.00,14187.70,38.04,134.75,-28904.22,
3932.00,14126.20,38.03,134.12,-28843.74,
3932.00,14110.90,38.02,133.96,-28828.64,
3930.00,14117.00,38.02,134.03,-28834.67,
3930.00,14091.10,38.01,133.76,-28809.11,
3931.00,14051.20,38.00,133.35,-28769.67,
3930.00,14049.30,38.00,133.33,-28767.79,
3929.00,14046.40,37.99,133.30,-28764.92,
3929.00,14006.70,37.99,132.90,-28725.58,
3930.00,13978.00,37.97,132.60,-28697.08,
3928.00,13978.40,37.97,132.61,-28697.47,
3927.00,13976.50,37.97,132.59,-28695.58,
3927.00,13933.10,37.96,132.14,-28652.39,
3927.00,13914.20,37.95,131.95,-28633.55,
3925.00,13914.40,37.95,131.95,-28633.75,
3926.00,13890.40,37.95,131.71,-28609.80,
3925.00,13837.60,37.94,131.17,-28556.97,
3925.00,13828.00,37.93,131.07,-28547.35,
3924.00,13831.60,37.93,131.11,-28550.97,
3923.00,13785.10,37.92,130.63,-28504.29,
3925.00,13752.80,37.91,130.30,-28471.79,
3923.00,13752.70,37.90,130.30,-28471.69,
3922.00,13715.70,37.89,129.92,-28434.40,
3923922.00,13674.60,37.88,129.50,-28392.87,
3921.00,13676.80,37.87,129.52,-28395.09,
3921.00,13668.00,37.88,129.43,-28386.19,
3921.00,13620.20,37.87,128.94,-28337.74,
3921.00,13608.10,37.86,128.82,-28325.46,
3920.00,13606.60,37.85,128.81,-28323.94,
3919.00,13546.90,37.84,128.19,-28263.19,
3920.00,13528.40,37.83,128.01,-28244.32,
3920.00,13510.30,37.82,127.82,-28225.84,
3919.00,13452.60,37.81,127.23,-28166.79,
3916.00,13446.50,37.81,127.17,-28160.54,
3917.00,13454.90,37.80,127.25,-28169.15,
3915.00,13408.60,37.79,126.78,-28121.62,
3915.00,13388.40,37.79,126.57,-28100.85,
3915.00,13386.60,37.78,126.56,-28099.00,
3915.00,13358.10,37.77,126.26,-28069.64,
3913.00,13308.70,37.76,125.76,-28018.63,
3914.00,13305.50,37.75,125.73,-28015.33,
3912.00,13291.50,37.75,125.58,-28000.84,
3910.00,13228.20,37.74,124.94,-27935.18,
3911.00,13223.60,37.74,124.89,-27930.40,
3910.00,13215.60,37.73,124.81,-27922.08,
3910.00,13159.50,37.72,124.23,-27863.63,
3903910.00,13138.40,37.71,124.02,-27841.60,
3909.00,13124.50,37.70,123.87,-27827.08,
3907.00,13058.40,37.70,123.20,-27757.80,
3906.00,13047.50,37.69,123.09,-27746.35,
3906.00,13041.70,37.68,123.03,-27740.25,
3906.00,12986.10,37.67,122.46,-27681.71,
3903.00,12966.60,37.66,122.26,-27661.12,
3902.00,12965.70,37.66,122.25,-27660.17,
3903.00,12901.20,37.65,121.59,-27591.91,
3900.00,12890.00,37.64,121.48,-27580.03,
3901.00,12885.20,37.63,121.43,-27574.94,
3900.00,12827.60,37.62,120.84,-27513.68,
3898.00,12821.40,37.61,120.77,-27507.08,
3900.00,12793.70,37.60,120.49,-27477.52,
3898.00,12754.70,37.59,120.09,-27435.84,
3894.00,12751.30,37.58,120.06,-27432.19,
3895.00,12735.70,37.58,119.90,-27415.48,
3895.00,12683.60,37.57,119.37,-27359.57,
3892.00,12672.40,37.56,119.25,-27347.52,
3891.00,12651.70,37.55,119.04,-27325.22,
3891.00,12602.10,37.54,118.53,-27271.70,
3887.00,12603.30,37.54,118.54,-27273.01,
3887.00,12577.60,37.53,118.28,-27245.20,
3886.00,12536.60,37.52,117.86,-27200.76,
3883885.00,12530.70,37.51,117.80,-27194.35,
3884.00,12485.30,37.51,117.34,-27145.00,
3882.00,12440.30,37.50,116.88,-27095.91,
3881.00,12440.40,37.49,116.88,-27096.03,
3882.00,12382.30,37.48,116.28,-27032.45,
3880.00,12361.40,37.47,116.07,-27009.53,
3879.00,12355.40,37.46,116.01,-27002.93,
3878.00,12292.70,37.45,115.37,-26933.93,
3877.00,12282.20,37.45,115.26,-26922.35,
3876.00,12282.60,37.44,115.26,-26922.79,
3875.00,12221.80,37.41,114.64,-26855.57,
3873.00,12216.80,37.42,114.59,-26850.02,
3872.00,12227.10,37.42,114.70,-26861.43,
3873.00,12176.80,37.41,114.18,-26805.62,
3869.00,12154.30,37.40,113.95,-26780.60,
3870.00,12153.10,37.39,113.94,-26779.27,
3871.00,12123.10,37.39,113.63,-26745.85,
3867.00,12095.20,37.38,113.35,-26714.71,
3868.00,12088.20,37.37,113.28,-26706.87,
3866.00,12070.70,37.37,113.10,-26687.30,
3864.00,12032.50,37.36,112.71,-26644.50,
3863.00,12025.80,37.35,112.64,-26636.97,
3865.00,11991.10,37.35,112.28,-26597.97,
3863862.00,11947.40,37.33,111.84,-26548.73,
3862.00,11949.80,37.33,111.86,-26551.44,
3861.00,11939.70,37.32,111.76,-26540.04,
3858.00,11888.50,37.32,111.23,-26482.13,
3858.00,11870.20,37.31,111.05,-26461.39,
3859.00,11866.80,37.30,111.01,-26457.53,
3859.00,11808.60,37.29,110.42,-26391.35,
3855.00,11771.20,37.29,110.03,-26348.69,
3857.00,11755.40,37.27,109.87,-26330.64,
3856.00,11707.50,37.27,109.38,-26275.78,
3855.00,11664.00,37.25,108.94,-26225.79,
3856.00,11658.00,37.25,108.88,-26218.89,
3852.00,11617.00,37.24,108.46,-26171.63,
3852.00,11560.10,37.23,107.87,-26105.80,
3852.00,11560.80,37.22,107.88,-26106.62,
3851.00,11553.50,37.22,107.81,-26098.16,
3851.00,11488.20,37.21,107.14,-26022.26,
3851.00,11461.90,37.19,106.87,-25991.60,
3851.00,11451.60,37.19,106.76,-25979.58,
3849.00,11397.20,37.17,106.21,-25915.92,
3847.00,11359.20,37.16,105.82,-25871.31,
3848.00,11333.80,37.16,105.56,-25841.41,
3847.00,11296.00,37.15,105.17,-25796.83,
3845.00,11265.80,37.14,104.86,-25761.14,
3843845.00,11227.80,37.13,104.48,-25716.10,
3845.00,11185.20,37.12,104.04,-25665.47,
3844.00,11157.40,37.11,103.76,-25632.34,
3843.00,11133.20,37.10,103.51,-25603.45,
3844.00,11068.50,37.08,102.85,-25525.96,
3841.00,11050.50,37.07,102.66,-25504.33,
3842.00,11017.10,37.07,102.32,-25464.14,
3843.00,10966.30,37.05,101.80,-25402.80,
3842.00,10957.60,37.04,101.71,-25392.27,
3840.00,10903.10,37.04,101.15,-25326.17,
3840.00,10865.30,37.02,100.77,-25280.17,
3839.00,10863.70,37.01,100.75,-25278.22,
3839.00,10848.80,37.01,100.60,-25260.05,
3839.00,10839.30,37.00,100.50,-25248.46,
3837.00,10838.30,37.00,100.49,-25247.24,
3838.00,10840.70,36.99,100.52,-25250.17,
3838.00,10839.80,36.99,100.51,-25249.07,
3837.00,10840.90,36.98,100.52,-25250.41,
3836.00,10840.90,36.99,100.52,-25250.41,
3837.00,10840.10,36.98,100.51,-25249.44,
3835.00,10840.20,36.98,100.51,-25249.56,
3835.00,10840.20,36.98,100.51,-25249.56,
3836.00,10841.00,36.98,100.52,-25250.54,
3833834.00,10841.20,36.97,100.52,-25250.78,
3834.00,10842.70,36.97,100.54,-25252.60,
3834.00,10816.60,36.97,100.27,-25220.71,
3834.00,10832.80,36.96,100.44,-25240.52,
3835.00,10801.10,36.96,100.11,-25201.75,
3834.00,10762.00,36.95,99.71,-25153.80,
3835.00,10765.00,36.95,99.74,-25157.48,
3835.00,10710.10,36.94,99.18,-25089.93,
3835.00,10670.60,36.93,98.78,-25041.15,
3836.00,10663.80,36.92,98.71,-25032.74,
3836.00,10626.40,36.92,98.32,-24986.41,
3836.00,10570.60,36.91,97.75,-24917.01,
3836.00,10560.30,36.90,97.65,-24904.18,
3837.00,10555.50,36.89,97.60,-24898.19,
3836.00,10526.80,36.89,97.31,-24862.35,
3834.00,10500.50,36.88,97.04,-24829.43,
3834.00,10492.80,36.87,96.96,-24819.78,
3835.00,10443.70,36.86,96.46,-24758.10,
3834.00,10428.60,36.86,96.30,-24739.09,
3833.00,10393.20,36.85,95.94,-24694.44,
3833.00,10397.00,36.85,95.98,-24699.24,
3832.00,10395.40,36.84,95.96,-24697.21,
3832.00,10364.10,36.83,95.64,-24657.63,
3832.00,10347.20,36.83,95.47,-24636.22,
3833831.00,10351.80,36.83,95.52,-24642.05,
3832.00,10336.50,36.82,95.36,-24622.65,
3832.00,10329.20,36.82,95.28,-24613.38,
3831.00,10281.90,36.81,94.80,-24553.22,
3831.00,10290.00,36.80,94.88,-24563.54,
3831.00,10278.60,36.80,94.77,-24549.00,
3831.00,10248.30,36.79,94.46,-24510.34,
3831.00,10240.60,36.78,94.38,-24500.50,
3830.00,10205.60,36.78,94.02,-24455.69,
3831.00,10186.00,36.77,93.82,-24430.54,
3830.00,10179.50,36.76,93.75,-24422.19,
3829.00,10129.40,36.76,93.24,-24357.70,
3831.00,10134.80,36.76,93.30,-24364.66,
3831.00,10113.60,36.75,93.08,-24337.30,
3831.00,10073.50,36.74,92.67,-24285.43,
3830.00,10077.50,36.74,92.71,-24290.61,
3829.00,10055.90,36.73,92.49,-24262.60,
3831.00,10006.00,36.72,91.98,-24197.72,
3830.00,10018.50,36.72,92.11,-24214.01,
3829.00,10007.10,36.72,91.99,-24199.16,
3831.00,9961.40,36.70,91.52,-24139.52,
3830.00,9969.80,36.70,91.61,-24150.50,
3831.00,9948.30,36.69,91.39,-24122.38,
3833829.00,9895.20,36.69,90.85,-24052.73,
3829.00,9903.80,36.68,90.93,-24064.03,
3828.00,9892.90,36.68,90.82,-24049.70,
3829.00,9822.80,36.67,90.11,-23957.27,
3829.00,9842.90,36.66,90.31,-23983.83,
3828.00,9846.20,36.66,90.34,-23988.19,
3829.00,9814.10,36.65,90.02,-23945.76,
3829.00,9773.30,36.65,89.60,-23891.67,
3829.00,9803.80,36.65,89.91,-23932.13,
3828.00,9787.10,36.64,89.74,-23909.99,
3826.00,9742.90,36.64,89.29,-23851.26,
3828.00,9736.20,36.63,89.22,-23842.34,
3826.00,9717.90,36.63,89.03,-23817.95,
3826.00,9653.70,36.61,88.38,-23732.08,
3826.00,9665.40,36.61,88.50,-23747.76,
3827.00,9626.10,36.60,88.09,-23695.02,
3825.00,9587.80,36.59,87.70,-23643.45,
3826.00,9608.30,36.59,87.91,-23671.07,
3825.00,9558.40,36.59,87.40,-23603.76,
3826.00,9524.80,36.58,87.06,-23558.26,
3825.00,9541.80,36.58,87.23,-23581.30,
3825.00,9518.40,36.57,86.99,-23549.58,
3825.00,9480.70,36.56,86.61,-23498.36,
3825.00,9491.30,36.56,86.71,-23512.78,
3823824.00,9463.20,36.55,86.43,-23474.53,
3824.00,9415.50,36.54,85.94,-23409.38,
3823.00,9418.50,36.54,85.97,-23413.49,
3824.00,9409.90,36.53,85.88,-23401.71,
3822.00,9364.40,36.53,85.42,-23339.29,
3823.00,9356.00,36.52,85.33,-23327.74,
3822.00,9350.20,36.51,85.27,-23319.77,
3822.00,9342.50,36.51,85.19,-23309.16,
3822.00,9280.00,36.50,84.55,-23222.86,
3822.00,9267.50,36.50,84.43,-23205.54,
3821.00,9216.00,36.48,83.90,-23133.98,
3822.00,9188.30,36.48,83.62,-23095.37,
3820.00,9165.00,36.48,83.38,-23062.81,
3820.00,9142.10,36.47,83.14,-23030.74,
3819.00,9106.80,36.46,82.78,-22981.19,
3820.00,9072.70,36.45,82.43,-22933.17,
3819.00,9041.20,36.45,82.11,-22888.69,
3819.00,9021.00,36.44,81.90,-22860.10,
3819.00,8988.20,36.43,81.57,-22813.56,
3819.00,8953.90,36.42,81.22,-22764.74,
3818.00,8909.50,36.41,80.76,-22701.33,
3818.00,8884.50,36.40,80.51,-22665.50,
3818.00,8852.90,36.39,80.19,-22620.11,
3813816.00,8827.00,36.39,79.92,-22582.81,
3815.00,8790.50,36.38,79.55,-22530.09,
3815.00,8787.30,36.37,79.51,-22525.46,
3815.00,8758.50,36.36,79.22,-22483.73,
3816.00,8724.90,36.35,78.88,-22434.89,
3814.00,8698.10,36.34,78.60,-22395.84,
3814.00,8667.50,36.34,78.29,-22351.12,
3815.00,8636.60,36.33,77.97,-22305.83,
3814.00,8595.40,36.32,77.55,-22245.25,
3813.00,8570.20,36.32,77.29,-22208.08,
3813.00,8527.80,36.30,76.86,-22145.33,
3813.00,8481.80,36.29,76.39,-22076.97,
3812.00,8460.10,36.29,76.17,-22044.62,
3811.00,8416.40,36.28,75.72,-21979.27,
3811.00,8389.00,36.27,75.44,-21938.15,
3811.00,8349.50,36.26,75.04,-21878.68,
3811.00,8310.20,36.25,74.63,-21819.30,
3811.00,8283.20,36.24,74.36,-21778.35,
3809.00,8246.00,36.23,73.98,-21721.78,
3809.00,8217.10,36.22,73.68,-21677.68,
3809.00,8190.90,36.21,73.41,-21637.60,
3808.00,8150.20,36.20,73.00,-21575.12,
3808.00,8100.40,36.19,72.49,-21498.32,
3803808.00,8053.30,36.18,72.01,-21425.34,
3806.00,8014.10,36.17,71.61,-21364.34,
3807.00,7988.80,36.16,71.35,-21324.84,
3806.00,7942.10,36.15,70.87,-21251.66,
3806.00,7898.30,36.14,70.42,-21182.71,
3805.00,7856.60,36.13,70.00,-21116.78,
3804.00,7815.10,36.12,69.57,-21050.88,
3804.00,7776.40,36.11,69.18,-20989.16,
3804.00,7734.80,36.10,68.75,-20922.55,
3804.00,7690.70,36.09,68.30,-20851.63,
3804.00,7647.50,36.08,67.86,-20781.82,
3803.00,7609.40,36.07,67.47,-20719.98,
3802.00,7569.00,36.05,67.05,-20654.15,
3801.00,7520.70,36.04,66.56,-20575.07,
3800.00,7484.50,36.03,66.19,-20515.52,
3800.00,7437.50,36.02,65.71,-20437.87,
3800.00,7412.50,36.01,65.45,-20396.40,
3799.00,7389.30,36.00,65.22,-20357.81,
3799.00,7344.60,35.99,64.76,-20283.19,
3799.00,7317.70,35.98,64.48,-20238.11,
3798.00,7279.80,35.97,64.10,-20174.37,
